siteid,sitename,operator,datasource,COMID,Class
MC7,MCCLOUD RIVER BELOW MCCLOUD DAM,Pacific Gas & Electric,CDEC,7960871,3
MCA,MCCLOUD R AT AH-DI-NA,Pacific Gas & Electric,CDEC,7960915,3
MCC,COSUMNES RIVER NEAR MCCONNELL,DWR,CDEC,3953273,8
MCD,MCCLOUD RIVER NEAR MCCLOUD,Pacific Gas & Electric,CDEC,7960779,3
MCH,MILL CREEK BELOW HWY 99,CA Dept of Water Resources,CDEC,12068342,3
MCK,BEAR CREEK AT MC KEE ROAD,US Army Corps of Engineers,CDEC,19777237,8
MCM,MORRISON CREEK AT MACK ROAD,OTHER,CDEC,15040367,4
MCU,MIDDLE CK NR UPPER LAKE,CA Dept of Water Resources,CDEC,948020931,6
MDA,MARSH CREEK AT DAINTY AVENUE,OTHER,CDEC,1892802,4
MER,FEATHER RIVER AT MERRIMAC,CA Dept of Water Resources/O & M,CDEC,8037183,3
MFP,MIDDLE FORK FEATHER RIVER NEAR PORTOLA,CA Dept of Water Resources,CDEC,948020312,3
MFV,MINER SLOUGH AT FIVE POINTS,DWR,CDEC,948020360,8
MHR,MIDDLE RIVER AT HOWARD ROAD BRIDGE,DWR,CDEC,1893618,8
MIL,FRIANT DAM (MILLERTON),US Bureau of Reclamation,CDEC,17116483,2
MIR,MINER SLOUGH NEAR SACRAMENTO RIVER,CA Dept of Water Resources/NCRO,CDEC,15048195,8
MJB,MOJAVE R AT BARSTOW,USGS,NWIS,20204608,7
MKM,MOKELUMNE-MOKELUMNE HILL,East Bay Municipal Utility District,CDEC,17057632,3
MLK,MERCED LAKE,CA Dept of Water Resources/Snow Surveys,CDEC,21609487,1
MLW,Moulton Weir Spill to Butte Basin near Princeton,DWR,WDL,2849991,2
MMF,MERCED RIVER BELOW MERCED FALLS,Merced Irrigation District,CDEC,2824504,2
MNM,Mill Creek near Mugginsville,DWR,WDL,3799545,9
MNV,SANTA CLARA R AT MONTALVO,USGS,NWIS,17573685,8
MOD,TUOLUMNE RIVER AT MODESTO,USGS,NWIS,2823972,2
MPD,MWCD Parks Creek Diversion near Edgewood,DWR,WDL,948010105,3
MPK,ARROYO SIMI CR A MOORPARK,DWR,CDEC,17563908,8
MRB,SAN JOAQUIN R AT MAZE RD BRIDGE,CA Dept of Water Resources,CDEC,948040202,5
MRC,MERCED R NR MERCED FALLS,USGS,NWIS,2824504,2
MRH,MARSH CREEK FIRE,OTHER,CDEC,1893504,6
MRK,MARIPOSA CK ABV TOMKI RD,OTHER,CDEC,8267775,6
MRQ,MARIPOSA CK BLW MARIPOSA DAM,OTHER,CDEC,19777277,8
MRS,MORMON SLOUGH AT BELLOTA (USACE),US Army Corps of Engineers,CDEC,2975406,8
MRT,MARTIS CREEK RESERVOIR,OTHER,CDEC,8933858,
MRU,MIDDLE RIVER AT UNDINE ROAD,CA Dept of Water Resources/NCRO,CDEC,1894262,8
MRZ,MARTINEZ,DWR,CDEC,948050105,
MSA,MURRAY CK NR SAN ANDREAS,USGS,NWIS,17066736,7
MSB,MORMON SLOUGH AT BELLOTA (ALERT),OTHER,CDEC,2975224,8
MSD,SAN JOAQUIN RIVER AT MOSSDALE BRIDGE,"CA Dept of Water Resources, DES",CDEC,1897398,5
MSL,MONTEZUMA SLOUGH AT ROARING R,DWR,CDEC,2788515,8
MSN,MERCED RIVER NEAR SNELLING,CA Dept of Water Resources,CDEC,2824570,2
MSS,MCCLOUD RIVER ABOVE SHASTA LAKE,Pacific Gas & Electric,CDEC,7962651,3
MST,MERCED RIVER NEAR STEVINSON,CA Dept of Water Resources/SCRO,CDEC,2833552,2
MTB,MIDDLE RIVER AT TRACY BLVD,DWR,CDEC,1909450,8
MTK,MARTIS CK NR TRUCKEE,US Army Corps of Engineers,CDEC,8933858,
MTO,M TUOLUMNE R A OAKLAND RECREATION CAMP CA,City and County of San Francisco,CDEC,17078467,3
MUC,MUD CREEK NEAR CHICO,CA Dept of Water Resources,CDEC,12076100,8
MUP,MIDDLE RIVER AT UNION POINT,DWR,CDEC,1897576,8
MUR,ANGELS CK BLW MURPHYS,OTHER,CDEC,343637,8
MVD,MUCK VALLEY DIVERSION (PG&E),OTHER,CDEC,7926519,9
MVV,MOJAVE RIVER - VICTORVILLE,USGS,NWIS,948090919,
MWR,EASTSIDE BYPASS AT MERCED NWR,OTHER,CDEC,19777387,
NCC,NORTH FORK CACHE CREEK NR CHALK MOUNTAIN,DWR,CDEC,8006487,6
NCO,N FK COTTONWOOD CK ABV LK AT BRDG NR ONO,DWR,CDEC,2797949,6
NCU,NORTH FORK CACHE CREEK ABOVE SLIDE,DWR,CDEC,8006491,6
NDC,N FK KINGS R ABV DINKET CK,OTHER,CDEC,22050465,1
NFG,NORTH FORK GUALALA RIVER NEAR GUALALA,DWR,CDEC,8281665,4
NFP,NORTH FORK FEATHER RIVER AT PULGA,Pacific Gas & Electric,CDEC,2776482,2
NFW,N FK WILLOW CK NR SUGAR PINE,Madera Irrigation District,CDEC,17115031,3
NGQ,CALAVERAS R BLW NEW HOGAN DAM,OTHER,CDEC,17067102,8
NHC,N HONCUT CK AT HWY 70,CA Dept of Water Resources/NCRO,CDEC,7969869,4
NIC,FEATHER RIVER NEAR NICOLAUS,DWR,CDEC,7975787,2
NKB,N FORK KINGS RIV BLW BALCH DIV DAM,OTHER,CDEC,22050473,1
NKC,NO FK KINGS R NR CLIFF CAMP,OTHER,CDEC,22057895,1
NKD,NF KINGS RIVER BLW DINKEY CREEK,Pacific Gas & Electric,CDEC,22057161,1
NKW,NF KINGS R BLW WISHON DAM,OTHER,CDEC,22049247,1
NMD,NF WILLOW CK BLW MANZANITA DAM,OTHER,CDEC,17116195,3
NML,NEW MELONES RESERVOIR,US Bureau of Reclamation,CDEC,348435,2
NPH,NAPA R NR ST HELENA,USGS,NWIS,1670127,4
NSD,NORTH FORK STANISLAUS R BLW DIVERSION,Northern California Power Agency,CDEC,342483,1
NSL,NATIONAL STEEL,"CA Dept of Water Resources, DES",CDEC,2788515,8
NYR,N YUBA R BL BULLARDS BAR DAM,USGS,NWIS,8060745,3
NYS,N YUBA R. ABV SLATE CK NR STRAWBERRY,Yuba County Water Agency,CDEC,8056781,3
OBB,STANISLAUS R AT ORANGE BLOSSOM BRIDGE,CA Dept of Water Resources,CDEC,2825866,2
OCD,OWENS CK BLW EASTSIDE CNL NR CRANE RNCH,DWR,CDEC,19771799,8
OCL,ORESTIMBA CK AT RIVER RD NR CROWS LNDG,USGS,NWIS,2827158,6
OH1,OLD RIVER AT HEAD,CA Dept of Water Resources,CDEC,1894466,8
OLD,OLD RIVER NEAR TRACY,CA Dept of Water Resources/O & M,CDEC,1894560,8
OMR,OLD & MIDDLE RVRS TIDALLY FILTERED EST,CA Dept of Water Resources/O & M,CDEC,1909424,8
ORD,SACRAMENTO R AT ORD FERRY-MAIN CHANNEL,CA Dept of Water Resources,CDEC,2845759,2
ORH,MIDDLE YUBA RIVER BELOW OUR HOUSE DAM,Yuba County,CDEC,8063597,3
ORI,OLD RIVER AT CLIFTON COURT INTAKE,CA Dept of Water Resources/NCRO,CDEC,1897444,8
ORM,OLD RIVER UPSTREAM OF MOUNTAIN HOUSE CRK,CA Dept of Water Resources/NCRO,CDEC,948040192,8
ORO,OROVILLE DAM,CA Dept of Water Resources/O & M,CDEC,7968453,2
ORX,OLD RIVER ABOVE DOUGHTY CUT,CA Dept of Water Resources/NCRO,CDEC,1894454,8
OTR,OWENS RIVER BELOW TINEMAHA RESERVOIR,Los Angeles County,CDEC,163864514,5
OWL,OWENS RIVER-LONG VLY,City of Los Angeles; Dept of Water and Power,CDEC,20275211,1
OWQ,OWENS CK BLW OWENS DAM,OTHER,CDEC,19771585,
OXB,MIDDLE FK AMERICAN R NR OXBOW PH,Placer County Water Agency,CDEC,14993649,3
P35,PIT RIVER BELOW LAKE BRITTON,Pacific Gas & Electric,CDEC,7949070,5
PAU,SAN LUIS REY R AT PAUMA VALLEY,DWR,CDEC,20341605,8
PBM,PUTAH CK BLW DRY CK AT MIDDLETOWN,USGS,NWIS,948020199,6
PBS,PARKS CK NR BIG SPRINGS,DWR,CDEC,3917466,3
PCE,PARKS CK NR EDGEWOOD,DWR,CDEC,948010105,3
PDC,PARADISE CUT,CA Dept of Water Resources,CDEC,1894570,8
PDR,MILL CREEK NEAR PIEDRA,US Army Corps of Engineers,CDEC,14907219,6
PEL,PELICAN POINT AT ROARING RIVER,DWR,CDEC,2787605,
PIR,PIRU CREEK BLW BUCK CR NR PYRAMID LAKE,CA Dept of Water Resources,CDEC,17569367,3
PM1,PUMPING PLANT 1,DWR,CDEC,7973585,
PM2,PUMPING PLANT 2,DWR,CDEC,7971077,
PM3,PUMPING PLANT 3,DWR,CDEC,7970827,
PMC,PUMPING PLANT AT MIDDLE CREEK,DWR,CDEC,8006167,8
PME,PARKS CK BLW MWCD DIVERSION NR EDGEWOOD,DWR,CDEC,948010105,3
PMN,PIT RIVER NEAR MONTGOMERY CREEK,US Bureau of Reclamation,CDEC,7951290,5
PNF,PINE FLAT DAM,US Army Corps of Engineers,CDEC,22063199,1
PR4,PH-30 PIT RIVER BLW PIT NO 4 DAM,Pacific Gas & Electric,CDEC,7951808,5
PRB,PH-27 PIT RIVER AT BIG BEND,Pacific Gas & Electric,CDEC,7948916,5
PRS,PROSSER CREEK RESERVOIR,OTHER,CDEC,8933720,
PSH,PIT RIVER AT SHASTA LAKE,USGS,NWIS,7951290,5
PSP,PINOLE CREEK AT SAN PABLO,OTHER,CDEC,948050069,6
PTB,PETALUMA RIVER AT D STREET BRIDGE,OTHER,CDEC,1670231,4
PTC,Putah Creek,DWR,WDL,15039031,8
Q01,WQ01,OTHER,CDEC,8307150,
Q03,WQ03,OTHER,CDEC,8307150,
Q04,WQ04,OTHER,CDEC,8307132,8
Q05,WQ05,OTHER,CDEC,8307132,8
Q06,WQ06,OTHER,CDEC,8307044,6
Q07,WQ07,OTHER,CDEC,8307044,6
Q08,WQ08,OTHER,CDEC,8307132,8
Q09,WQ09,OTHER,CDEC,8307132,8
Q12,WQ12,OTHER,CDEC,8307038,8
Q13,WQ13,OTHER,CDEC,8307020,6
Q14,WQ14,OTHER,CDEC,8307020,6
Q15,WQ15,OTHER,CDEC,8306962,
Q17,WQ17,OTHER,CDEC,8306962,
RBG,SF RUBICON RIVER BELOW GERLE CK,Sacramento Municipal Utility District,CDEC,14997301,3
RBW,RAINBOW DIVERSION DAM,US Bureau of Reclamation,CDEC,7994715,3
RCF,ROCK CK BLW FARMINGTON DAM,OTHER,CDEC,2822870,8
RCS,RIDGE CUT SLOUGH AT KNIGHTS LANDING,CA Dept of Water Resources/NCRO,CDEC,2858177,8
RDB,SACRAMENTO R AT RED BLUFF DIVERSION DAM,OTHER,CDEC,12068890,5
RDF,RED BLUFF (ALERT),OTHER,CDEC,12068880,5
RGP,SAN JOAQUIN R AT RINDGE PUMP,DWR,CDEC,1897470,8
RHW,RODEO CREEK AT HAWTHORNE DRIVE,OTHER,CDEC,1670357,6
RMB,TICE CREEK AT ROSSMOOR BASIN,OTHER,CDEC,2789375,
ROR,ROARING RIVER,DWR,CDEC,2787571,
RRH,RUSSIAN R NR HEALDSBERG,USGS,NWIS,8272379,6
RRI,ROUGH AND READY ISLAND,"CA Dept of Water Resources, DES",CDEC,1897490,5
RSL,ROCK SLOUGH ABV CONTRA COSTA CANAL,DWR,CDEC,1897422,8
RTM,DES REAL TIME MONITORING TEST STATION,DWR,CDEC,15035975,
RVA,"SANTA CLARA R A MRCA BR
SANTA CLARA R A MRCA BR
",DWR,CDEC,17574473,6
RYP,ROYER PARK-DRY CREEK,City of Roseville,CDEC,15024799,4
S12,MF STANISLAUS R BL SANDBAR DIV DAM,Pacific Gas & Electric,CDEC,343265,3
S52,MF STANISLAUS R AT KENNEDY MEADOWS,Pacific Gas & Electric,CDEC,346921,1
S61,SF STANISLAUS R AT STRAWBERRY,Pacific Gas & Electric,CDEC,343249,1
S83,SF STANISLAUS R NR STRAWBERRY DIV DAM,Pacific Gas & Electric,CDEC,343291,1
SAG,SHASTA R ABV CTY RD A-12 NR GRENADA,DWR,CDEC,3917406,3
SB1,SUTTER BYPASS CHANNEL AT PUMPING PLANT 1,DWR,CDEC,7973599,8
SB2,SUTTER BYPASS CHANNEL AT PUMPING PLANT 2,DWR,CDEC,7971129,8
SB3,SUTTER BYPASS CHANNEL AT PUMPING PLANT 3,DWR,CDEC,7972753,8
SBB,SACRAMENTO RIVER ABV BEND BRIDGE,USGS and DWR,CDEC,12068830,5
SBG,SHASTA R BLW CTY RD A-12 NR GRENADA,DWR,CDEC,3917966,3
SBP,SUTTER BYPASS AT RD 1500 PUMP,DWR,CDEC,7973663,
SBS,SACRAMENTO RIVER AT BUTTE SLOUGH,DWR,CDEC,24688080,8
SCC,SUCCESS DAM,US Army Corps of Engineers,CDEC,17159700,3
SCG,STONY CK NR GRIZZLY FLAT (CO RD 200A),US Bureau of Reclamation,CDEC,7993055,7
SCK,SHACKLEFORD CK NR MUGGINSVILLE,DWR,CDEC,3799493,9
SCQ,TULE R BLW SUCCESS DAM,OTHER,CDEC,17159708,3
SCS,SCOTTS CK NR LAKEPORT,CA Dept of Water Resources,CDEC,8006559,6
SDA,SUGAR CK BLW DARBEE DITCH NR CALLAHAN,CA Dept of Water Resources,CDEC,3801167,3
SDK,SODA CK NR NAPA,OTHER,CDEC,1669111,
SDP,SAN JOAQUIN R NR DOS PALOS,CA Dept of Water Resources,CDEC,19784273,2
SDT,SACRAMENTO R AT DELTA,US Bureau of Reclamation,CDEC,7966063,3
SFH,SOUTH HONCUT CREEK NEAR BANGOR,CA Dept of Water Resources/NCRO,CDEC,8053903,8
SGA,SUGAR CUT,CA Dept of Water Resources,CDEC,1894696,8
SGG,SHAG SLOUGH,USGS,NWIS,15048167,4
SGN,SUGAR CK NR CALLAHAN,DWR,CDEC,3801139,3
SHA,SHASTA DAM (USBR),US Bureau of Reclamation,CDEC,2782699,5
SHG,SHIRLEY GULCH,OTHER,CDEC,2822918,8
SIM,YUBA RIVER AT SIMPSON LANE BRIDGE,OTHER,CDEC,7982912,2
SIS,SACTO INFLOW-SHASTA,US Bureau of Reclamation,CDEC,2782699,5
SJA,SAN JOAQUIN RIVER NEAR AUBERRY,Pacific Gas & Electric,CDEC,17115743,1
SJB,SAN JOAQUIN RIVER BELOW BIFURCATION,US Bureau of Reclamation,CDEC,19784539,2
SJC,SAN JOAQUIN RIVER NEAR BUCKLEY COVE,CA Dept of Water Resources/North Central Region Office,CDEC,1897478,5
SJD,SAN JOAQUIN RIVER ABOVE DOS REIS,CA Dept of Water Resources/NCRO,CDEC,1894450,5
SJL,SAN JOAQUIN R BLW OLD R NEAR LATHROP,DWR,CDEC,1894450,5
SJP,SAN JOAQUIN RIVER NEAR PATTERSON,CA Dept of Water Resources,CDEC,2826944,5
SJR,SAN JOAQUIN R MCCUNE STATION NR VERNALIS,"CA Dept of Water Resources, DES",CDEC,1897416,5
SJS,SAN JOAQUIN RIVER NEAR STEVINSON,CA Dept of Water Resources,CDEC,19771543,8
SJW,SAN JOAQUIN RIVER ABOVE WILLOW CREEK,OTHER,CDEC,17116401,1
SKB,SAN JOAQUIN R BLW HWY 145 (SKAGGS BR),US Bureau of Reclamation,CDEC,19784325,2
SKF,STANISLAUS R BL GOODWIN NR KNIGHTS FERRY,USGS,NWIS,348545,2
SLG,SALINAS RIVER AT LAGOON,OTHER,CDEC,17605323,
SMW,SOUTH FORK MERCED RIVER AT WAWONA,Merced Irrigation District,CDEC,21610403,3
SNB,SCOTT R. NR SCOTT BAR,DWR,CDEC,3798045,3
SNC,SUNRISE CLUB,DWR,CDEC,2785643,8
SNP,SAN PABLO CREEK AT LA HONDA ROAD,OTHER,CDEC,1671493,6
SNS,STANISLAUS R-GOODWIN,USGS,NWIS,348545,2
SOI,SACRAMENTO R DOWNSTREAM OF ISLETON,CA Dept of Water Resources/NCRO,CDEC,15059783,2
SPU,SHASTA R AT GRENADA PUMP PLANT,CA Dept of Water Resources/North Region Office,CDEC,3917406,3
SR3,THREE MILE SLOUGH AT SAN JOAQUIN R,DWR,CDEC,15048263,8
SRE,SHASTA R NR EDGEWOOD,DWR,CDEC,3918384,3
SRG,SHASTA R NR GRENADA,DWR,CDEC,3917406,3
SRS,SALMON R AT SOMES BAR,USGS,NWIS,8261865,3
SRV,SACRAMENTO RIVER AT RIO VISTA (USGS),USGS,NWIS,15048247,2
SRX,Shasta River Cross Canal Weir at Dwinnell Dam (PrioRt),DWR,WDL,3917464,9
SSD,SUSAN R NR STANDISH,CA Dept of Water Resources,CDEC,20295683,9
SSK,SACRAMENTO SLOUGH NR KARNAK,DWR,CDEC,7973665,
SSU,SUSAN RIVER AT SUSANVILLE,CA Dept of Water Resources,CDEC,20296767,9
SSW,SACRAMENTO R ABV SACRAMENTO WEIR,DWR,CDEC,15039097,2
STF,SANTA CLARA RIVER AT FREEMAN DIVERSION,OTHER,CDEC,17573683,6
STO,SF TUOLUMNE R NR OAKLAND REC CAMP,City and County of San Francisco,CDEC,17078519,3
STP,STAMPEDE,USGS,NWIS,8933230,
SUC,SUISUN CREEK AT CORDELIA RD,DWR,CDEC,2785327,8
SUW,STONY CREEK NR SUWANNA RANCH (CO RD 410),US Bureau of Reclamation,CDEC,7994073,7
SVC,SILVER CR BLW CAMINO DAM,Sacramento Municipal Utility District,CDEC,14983382,
SWA,SAN JOAQUIN R NR WASHINGTON RD,CA Dept of Water Resources/SCRO,CDEC,19772279,8
SWC,S. FK WILLOW CK BLW BROWN'S CK DIV DAM,OTHER,CDEC,17116159,3
SXS,STEAMBOAT SLOUGH NR SACRAMENTO R,CA Dept of Water Resources/NCRO,CDEC,15059779,8
TEH,SACRAMENTO RIVER AT TEHAMA BRIDGE,DWR,CDEC,12068958,5
THO,THOMES CREEK AT PASKENTA,CA Dept of Water Resources,CDEC,12071928,4
TIL,TID CANAL AT LA GRANGE,OTHER,CDEC,2823784,
TIS,SACTO R AT TISDALE WEIR (CREST 45.5'),CA Dept of Water Resources,CDEC,2851585,2
TLG,TUOLUMNE R-LA GRANGE DAM,Turlock Irrigation District,CDEC,2823750,2
TLR,TULE R NR ROAD 64,OTHER,CDEC,17155200,5
TM1,THOMPSON MEADOW SITE #1,"CA Dept of Water Resources, NRO",CDEC,8029434,3
TM2,THOMPSON MEADOW SITE #2,"CA Dept of Water Resources, NRO",CDEC,8029434,3
TM3,THOMPSON MEADOW SITE #3,"CA Dept of Water Resources, NRO",CDEC,8029434,3
TMP,TOMASINI POINT,OTHER,CDEC,5329895,
TNL,TRINITY R AT LEWISTON,US Bureau of Reclamation,CDEC,8246426,3
TOT,COMBINED SSD & WCD FLOWS,CA Dept of Water Resources,CDEC,20295699,9
TPI,TOM PAINE SLOUGH ABV INTAKE STRUCTURE,DWR,CDEC,1894696,8
TPP,TOM PAINE SLOUGH NR PESCADERO,DWR,CDEC,1897404,5
TPS,TOM PAINE SLOUGH ABV THE MOUTH,DWR,CDEC,1894696,8
TRM,TERMINUS DAM,US Army Corps of Engineers,CDEC,14922787,3
TRR,KAWEAH RIVER AT THREE RIVERS,US Army Corps of Engineers,CDEC,14922321,3
TRT,TULUMNE R AT TUOLUMNE CITY,DWR,CDEC,2819990,2
TRW,TUOLUMNE R AT WATERFORD,CA Dept of Water Resources/SCRO,CDEC,2823908,2
TSC,SF TULE R NR SUCCESS,OTHER,CDEC,14930723,3
TSG,TULE R NR SPRINGVILLE,OTHER,CDEC,14930541,3
TSP,NF OF MF TULE R NR SPRINGVILLE,OTHER,CDEC,14930339,3
TUM,TUOLUMNE MEADOWS,CA Dept of Water Resources,CDEC,17081783,1
TUR,KLAMATH R NR KLAMATH (TURWAR CREEK),DWR,CDEC,4438356,5
UCC,UPPER CHERRY CK,San Francisco County,CDEC,17076683,1
UCS,UPPER CACHE SLOUGH,USGS,NWIS,15048171,4
ULC,ULTATIS CREEK,USGS,NWIS,15047885,4
VBR,WILDCAT CREEK AT VALE,OTHER,CDEC,1671771,6
VCA,SANTA CLARA RIVER AT VICTORIA AVENUE,OTHER,CDEC,17573709,6
VFP,VENTURA RIVER - FOSTER PARK,USGS,NWIS,948070372,7
VIN,SACRAMENTO RIVER AT VINA BRIDGE-MAIN CH,CA Dept of Water Resources,CDEC,12074486,2
VNE,VENICE ISLAND,DWR,CDEC,1889734,
VNI,SAN JOAQUIN RIVER AT VENICE ISLAND,DWR,CDEC,1889734,
VNM,VAN MAREN,OTHER,CDEC,15022441,4
VNO,SACRAMENTO R AT VINA EAST BANK O/F,"CA Dept of Water Resources, NRO",CDEC,12074486,2
VNS,San Joaquin River Near Vernalis,USGS,,2819888,5
VOL,VOLANTI,DWR,CDEC,2784731,
VRS,DRY CREEK AT VERNON STREET BRIDGE,OTHER,CDEC,15022307,3
W14,W14 WILLOW CK DIV TO NO. 1 CONDUIT,OTHER,CDEC,17116229,
W3B,WILLOW CK NR 3RD BRIDGE,OTHER,CDEC,8272789,4
WBR,MOKELUMNE RIVER AT WOODBRIDGE,OTHER,CDEC,948040261,3
WCB,NO FK WILLOW CK BLW BASS LAKE,OTHER,CDEC,17116325,3
WCD,WILLOW CREEK NEAR STANDISH,CA Dept of Water Resources,CDEC,20295675,9
WCF,SOUTH FORK WILLOW CREEK NEAR FRUTO,DWR,CDEC,2843685,4
WCI,WEST CANAL AT CLIFTON COURT INTAKE,CA Dept of Water Resources/NCRO,CDEC,1897362,8
WCM,WILLOW CREEK AT MOUTH OF SAN JOAQUIN RIV,OTHER,CDEC,17116241,3
WCR,W-26 WILLOW CREEK AT REX RANCH,OTHER,CDEC,17115637,3
WCY,WALNUT CREEK AT YGNACIO VALLEY ROAD,OTHER,CDEC,2789339,6
WDB,WALNUT CREEK AT DIAMOND,OTHER,CDEC,2789253,6
WFM,WEST FORK MOJAVE RIVER UPPER CLEGHORN,DWR,CDEC,22658543,3
WFR,WEST BRANCH FEATHER RIVER NEAR MAGALIA,CA Dept of Water Resources,CDEC,2775778,3
WGS,SACRAMENTO R AT WALNUT GROVE STAGE,DWR,CDEC,15059791,8
WLB,WILLOW BROOK NEAR STONY POINT ROAD,OTHER,CDEC,1669263,4
WMR,WALNUT CREEK AT MARSH DRIVE,OTHER,CDEC,2789229,6
WRC,WHITE RIVER NEAR COHO,OTHER,CDEC,14934860,6
WRD,WHITE RIVER NR DUCOR,USGS,NWIS,14934874,6
WRM,DRY CK BLW WARM SPRINGS DAM,OTHER,CDEC,8272083,6
WRT,WARTHAN CREEK,DWR,CDEC,14883693,7
WRV,WHITE RIVER AT ROAD 208,OTHER,CDEC,17165666,8
WSL,WILLOW SLOUGH AT SB WEST BURROW PIT,CA Dept of Water Resources,CDEC,7973607,8
WVC,WEAVER CREEK NEAR WEAVERVILLE,USGS,NWIS,8245846,6
WWR,WEST WALKER RIVER NR COLEVILLE,USGS,NWIS,10744456,
YCK,YREKA CREEK AT ANDERSON GRADE ROAD,Shasta Valley Resource Conservation District,CDEC,3917120,6
YDR,SANTA MARGARITA RIVER - YSIDORA,USGS,NWIS,22549121,8
YKL,YOKOHL CK - GARCIA BRIDGE,OTHER,CDEC,17158942,6
YPB,YUBA RIVER AT PARKS BAR BRIDGE,CA Dept of Water Resources,CDEC,8062581,2
YRS,YUBA RIVER NEAR SMARTVILLE,Pacific Gas & Electric,CDEC,8062589,2
YUB,FEATHER RIVER AT YUBA CITY,DWR,CDEC,7972591,2
